cell_id,mean
860,0.013852537758329321
861,0.06050670184987129
862,0.03852582708321124
863,0.009371660275261514
864,-0.0545527159866321
865,0.06025643862022277
866,-0.07486806384279727
867,-0.15287362996895498
868,-0.08792492721979524
869,-0.034435873374028494
870,-0.07893825858666571
871,-0.10485222065312656
872,-0.07935172086074388
873,-0.029295216949482904
874,-0.14260849934583325
875,-0.08761719164044954
876,-0.1347982379093708
877,-0.17431745943513327
878,0.005643060702228079
879,-0.006065202051177381
880,0.013105495221656948
881,0.09677216750396328
882,0.08276087056520791
883,0.08546823415923953
884,0.051658963438094944
885,0.07623728696643936
886,-0.008432604481154477
887,0.10570219005099671
888,0.08134014213723963
889,0.09050335158874043
890,0.10982154748214087
891,0.04717693765487745
892,-0.0018239900783012285
893,0.04650469949211137
894,0.06527074449509811
895,-0.03080312120465409
896,-0.01007655182443855
897,-0.007893728040867277
898,0.025736738032449
899,-0.15950670814039092
900,0.07124989290069435
901,0.04081205317386861
902,0.02141800199180946
903,-0.02425856832127928
904,-0.015581848940662415
905,0.09434415362703052
906,0.06865632864210812
907,-0.02104716404754068
908,0.009051535193238397
909,-0.058061484990851384
910,-0.08208657419354022
911,-0.12096931122189364
912,-0.037922881167184626
913,-0.18321722219867098
