cell_id,mean
0,-0.10061137916994249
1,0.007464681217488831
2,0.073477951722364
3,-0.13058441014831904
4,-0.119183671232017
5,-0.1299228504988172
6,-0.07458340792184195
7,-0.09223396072125585
8,-0.11438404158849752
9,-0.09329066359264539
10,-0.2004319238120019
11,0.11423258501287448
12,-0.027778971716720117
13,-0.00510941236808744
14,-0.08405085081644176
15,-0.09342682950630302
16,0.015090234394410396
17,0.04878812468645282
18,0.07101944092806119
19,0.028774571775293425
20,0.062499081030607
21,0.01829737222970423
22,0.055144483720155776
23,0.07856625006952159
24,0.07837634061789449
25,0.07424744766734222
26,-0.036967177429216576
27,0.04469337016815033
28,0.008548353097472872
29,0.08014505528727886
30,-0.010646542437153265
31,0.018759557149502
32,-0.04831010582379452
33,0.028055810273773612
34,-0.011704272807484036
35,7.709376304766428E-4
36,-0.07735916301274703
37,0.05251111517401837
38,-0.060222968225868576
39,0.05780426174001193
40,0.008467491777821997
41,0.07051893748186164
42,0.03773452545518454
43,0.052397258623656684
44,0.03710913760338214
45,-0.03128602001261696
46,0.013480149126637754
47,-0.009659796691758553
48,0.03725988927261594
49,0.010696639501767528
50,-0.030428444271740428
51,0.06907116618585141
52,-0.015285248037779467
53,-0.04608125390324608
54,-0.07963153046353307
55,0.022999713809028183
56,-0.005478806360861552
57,0.0077556512784129296
58,-0.017661178106594226
59,0.02433153768315945
60,0.011690791307192496
61,0.07337507314024491
62,-0.02855873880504047
63,0.0420717647256344
64,0.12910346039987888
65,0.016838006848986103
66,0.024838439614169164
67,0.09673076640952988
68,0.08054930701539163
69,0.0734880873056956
70,0.03068742273034056
71,0.0521178011119362
72,0.01692927275545378
73,0.0061168301092071635
74,0.05071133531703696
75,0.05969571748702711
76,0.033825713159682406
77,0.05192903752998652
78,0.003546051270859791
79,0.01662733977014502
80,0.005006533192776083
81,-5.40701650665662E-4
82,0.052549488128897544
83,0.019003368694664236
84,0.004829213329095215
85,0.01896351614927093
86,0.010083448360184112
87,0.0776667142987668
88,0.10942551891425509
89,0.009777969898748393
90,-0.03155756791830145
91,0.018875464785761152
92,-0.09142298648780608
93,-0.03431156638961271
94,0.061965012211689374
95,-0.015730065380008623
96,-0.017991281744877543
97,0.041270184444173935
98,-0.028736570042838083
99,0.07330156575885607
100,0.024196067636663984
101,-0.027136109921765465
102,0.07832386835411709
103,-0.08173050137159635
104,0.030258262027658207
105,0.047681737085205976
106,0.04023233483924658
107,-0.012711263568022808
108,0.023146684551378933
109,0.010266206600114349
110,-0.06638851862664623
111,4.8190079622882474E-4
112,-0.004265796761996228
113,0.013026363400865408
114,0.017354562698501334
115,0.009391926037519725
116,0.028835806489947192
117,0.023866047229107904
118,0.030178488430542393
119,0.009171516736400221
120,0.022184068583976972
121,0.004652929483740787
122,0.05215911850522956
123,0.040952147140750586
124,-0.038973746363155794
125,0.029733179891913052
126,-0.03986398862261708
127,0.08769302447474332
128,0.029496232198976548
129,0.016332254437895245
130,0.04559009367779309
131,-0.07099786453261582
132,0.005399458846442673
133,0.09366888396782448
134,0.01937990942700323
135,0.004368416054516084
136,0.05870868500935101
137,-0.013125761306303812
138,-0.019478372647770477
139,0.05201049462649177
140,0.05406203679988651
141,-0.035631771772004314
142,0.042319607928020954
143,-0.020767041797888963
144,0.02551264520072666
145,-0.062062618728115575
146,-0.01269805714452397
147,0.01590457516391163
148,0.05447514212308697
149,0.003112878691213902
150,0.05900850803786144
151,0.0026807933378619744
152,-0.03716822673531287
153,-0.09336860243848841
154,-0.0908264539717193
155,-0.014899849389020968
156,0.015982857266693
157,-0.010870757676669549
158,-0.00758127082487808
159,-0.04288898454560543
160,0.004395845500944423
161,-0.029716426942568458
162,-0.09298486687014858
163,0.03318099823803752
164,-0.023199327488696037
165,-0.0420564617774974
166,-0.03179140988851175
167,0.021913244929208268
168,0.021879644991601506
169,0.08693607587585554
170,-0.012558969961796427
171,-0.03489421599571808
172,-0.01716860886917505
173,-0.03199317788995
174,0.0051636012058764585
175,-0.03300064238884255
176,-0.043169020311814944
177,-0.024773670890263697
178,0.0033420378610258218
179,0.06710725094796943
180,-0.04592568515262529
181,-0.05027194092412578
182,-0.08116450991312898
183,0.0037228078506129614
184,0.01617648447659397
185,0.021627264888316504
186,0.032951797722468125
187,0.061116894569722434
188,0.029303830052649096
189,-0.02652753955880846
190,0.0080721164156541
191,0.013929850934061279
192,-0.0355755909970599
193,-0.055100258960093455
194,0.08173639511107746
195,0.05801738762370872
196,0.06662662991851692
197,0.08670376964623924
198,0.027723709788873237
199,0.04266727801462871
200,-0.01849120217359112
201,-0.010399661441998694
202,-0.08177481988339566
203,-0.04453573455454889
204,-0.057842563598829215
205,0.013890804347154877
