system:index,NDBI,cell_id,.geo
36_0,0.008634922,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0,0.09976003,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0,-0.1364865,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0,0.28728554,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,0.15039675,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,0.113406,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,0.11746032,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,0.08249313,43,"{""type"":""MultiPoint"",""coordinates"":[]}"
44_0,0.13354787,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
45_0,-0.09733656,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,0.062032886,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,0.07662159,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
48_0,0.05511182,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0,-0.0043426766,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0,0.030235162,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0,0.13810782,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0,0.11788983,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0,-0.1085209,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0,-0.12695652,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0,0.087659575,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0,-0.03857868,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0,-0.028314607,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0,-0.026701767,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
59_0,-0.01576944,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
60_0,-3.8037277E-4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
61_0,0.1503351,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_0,-0.1128688,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_0,-0.11066462,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_0,0.16251405,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_0,-0.026374314,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_0,0.1267725,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_0,0.18749435,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_0,0.074160255,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_0,-0.12998997,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_0,-0.003442554,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_0,0.042184018,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_0,0.053666696,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_0,-0.0028465425,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_0,0.07481112,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_0,0.10863814,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
76_0,-0.058692075,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
77_0,0.03381371,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
78_0,-0.030124793,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
79_0,-0.116756,79,"{""type"":""MultiPoint"",""coordinates"":[]}"
80_0,0.07172644,80,"{""type"":""MultiPoint"",""coordinates"":[]}"
81_0,0.079808615,81,"{""type"":""MultiPoint"",""coordinates"":[]}"
82_0,0.102826215,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
83_0,0.02024613,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
84_0,0.029912911,84,"{""type"":""MultiPoint"",""coordinates"":[]}"
85_0,-0.063838,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
86_0,-0.014533853,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
87_0,0.11200645,87,"{""type"":""MultiPoint"",""coordinates"":[]}"
88_0,0.20358387,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
89_0,0.06197655,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
90_0,-0.07374407,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
91_0,0.0884983,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
92_0,-0.1814001,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
93_0,-0.078594714,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
94_0,0.098861195,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
95_0,-0.06315789,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
96_0,-0.016570007,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
97_0,0.1440501,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
98_0,-0.031753786,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
99_0,0.09703687,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
100_0,-0.061723817,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
101_0,-0.03831384,101,"{""type"":""MultiPoint"",""coordinates"":[]}"
102_0,0.17221813,102,"{""type"":""MultiPoint"",""coordinates"":[]}"
103_0,-0.045800585,103,"{""type"":""MultiPoint"",""coordinates"":[]}"
104_0,0.17874534,104,"{""type"":""MultiPoint"",""coordinates"":[]}"
105_0,0.0034927682,105,"{""type"":""MultiPoint"",""coordinates"":[]}"
106_0,0.08945395,106,"{""type"":""MultiPoint"",""coordinates"":[]}"
107_0,0.024210686,107,"{""type"":""MultiPoint"",""coordinates"":[]}"
108_0,-0.1270614,108,"{""type"":""MultiPoint"",""coordinates"":[]}"
109_0,-0.029623864,109,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_0,-0.113668025,110,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_0,0.030461641,111,"{""type"":""MultiPoint"",""coordinates"":[]}"
112_0,0.06410369,112,"{""type"":""MultiPoint"",""coordinates"":[]}"
113_0,0.09233215,113,"{""type"":""MultiPoint"",""coordinates"":[]}"
114_0,-0.10778173,114,"{""type"":""MultiPoint"",""coordinates"":[]}"
115_0,0.064251885,115,"{""type"":""MultiPoint"",""coordinates"":[]}"
116_0,-0.014358603,116,"{""type"":""MultiPoint"",""coordinates"":[]}"
117_0,-0.17772728,117,"{""type"":""MultiPoint"",""coordinates"":[]}"
118_0,0.10828374,118,"{""type"":""MultiPoint"",""coordinates"":[]}"
119_0,0.055977885,119,"{""type"":""MultiPoint"",""coordinates"":[]}"
120_0,-0.123111784,120,"{""type"":""MultiPoint"",""coordinates"":[]}"
121_0,0.11418182,121,"{""type"":""MultiPoint"",""coordinates"":[]}"
122_0,0.064983636,122,"{""type"":""MultiPoint"",""coordinates"":[]}"
123_0,0.013370585,123,"{""type"":""MultiPoint"",""coordinates"":[]}"
124_0,0.078506224,124,"{""type"":""MultiPoint"",""coordinates"":[]}"
125_0,0.045386903,125,"{""type"":""MultiPoint"",""coordinates"":[]}"
126_0,0.0139296185,126,"{""type"":""MultiPoint"",""coordinates"":[]}"
127_0,0.0894239,127,"{""type"":""MultiPoint"",""coordinates"":[]}"
128_0,-0.072436504,128,"{""type"":""MultiPoint"",""coordinates"":[]}"
129_0,0.008674102,129,"{""type"":""MultiPoint"",""coordinates"":[]}"
130_0,0.19286351,130,"{""type"":""MultiPoint"",""coordinates"":[]}"
131_0,-0.13772024,131,"{""type"":""MultiPoint"",""coordinates"":[]}"
132_0,-0.013680782,132,"{""type"":""MultiPoint"",""coordinates"":[]}"
133_0,0.05275974,133,"{""type"":""MultiPoint"",""coordinates"":[]}"
134_0,0.053422708,134,"{""type"":""MultiPoint"",""coordinates"":[]}"
135_0,-0.006538705,135,"{""type"":""MultiPoint"",""coordinates"":[]}"
136_0,0.11488305,136,"{""type"":""MultiPoint"",""coordinates"":[]}"
137_0,0.034917302,137,"{""type"":""MultiPoint"",""coordinates"":[]}"
138_0,0.0191379,138,"{""type"":""MultiPoint"",""coordinates"":[]}"
139_0,0.034868706,139,"{""type"":""MultiPoint"",""coordinates"":[]}"
140_0,0.15102698,140,"{""type"":""MultiPoint"",""coordinates"":[]}"
141_0,-0.022872737,141,"{""type"":""MultiPoint"",""coordinates"":[]}"
142_0,0.060508516,142,"{""type"":""MultiPoint"",""coordinates"":[]}"
143_0,0.15015222,143,"{""type"":""MultiPoint"",""coordinates"":[]}"
144_0,-0.010303135,144,"{""type"":""MultiPoint"",""coordinates"":[]}"
145_0,-0.112448245,145,"{""type"":""MultiPoint"",""coordinates"":[]}"
146_0,-0.081104495,146,"{""type"":""MultiPoint"",""coordinates"":[]}"
147_0,-0.014362518,147,"{""type"":""MultiPoint"",""coordinates"":[]}"
148_0,0.049443986,148,"{""type"":""MultiPoint"",""coordinates"":[]}"
149_0,0.08778522,149,"{""type"":""MultiPoint"",""coordinates"":[]}"
150_0,0.05347578,150,"{""type"":""MultiPoint"",""coordinates"":[]}"
151_0,0.024768217,151,"{""type"":""MultiPoint"",""coordinates"":[]}"
152_0,-0.037525322,152,"{""type"":""MultiPoint"",""coordinates"":[]}"
153_0,-0.1824942,153,"{""type"":""MultiPoint"",""coordinates"":[]}"
154_0,-0.09598102,154,"{""type"":""MultiPoint"",""coordinates"":[]}"
155_0,-0.0019197635,155,"{""type"":""MultiPoint"",""coordinates"":[]}"
156_0,-0.0691361,156,"{""type"":""MultiPoint"",""coordinates"":[]}"
157_0,-0.086306944,157,"{""type"":""MultiPoint"",""coordinates"":[]}"
158_0,0.022637727,158,"{""type"":""MultiPoint"",""coordinates"":[]}"
159_0,-0.14406142,159,"{""type"":""MultiPoint"",""coordinates"":[]}"
160_0,-0.09069165,160,"{""type"":""MultiPoint"",""coordinates"":[]}"
161_0,-0.07936508,161,"{""type"":""MultiPoint"",""coordinates"":[]}"
162_0,-0.20150375,162,"{""type"":""MultiPoint"",""coordinates"":[]}"
163_0,0.13695937,163,"{""type"":""MultiPoint"",""coordinates"":[]}"
164_0,3.5075413E-4,164,"{""type"":""MultiPoint"",""coordinates"":[]}"
165_0,-0.006001091,165,"{""type"":""MultiPoint"",""coordinates"":[]}"
166_0,-0.07826695,166,"{""type"":""MultiPoint"",""coordinates"":[]}"
167_0,0.039036546,167,"{""type"":""MultiPoint"",""coordinates"":[]}"
168_0,-0.016937435,168,"{""type"":""MultiPoint"",""coordinates"":[]}"
169_0,-0.0066611157,169,"{""type"":""MultiPoint"",""coordinates"":[]}"
170_0,-0.07605083,170,"{""type"":""MultiPoint"",""coordinates"":[]}"
171_0,-0.046728972,171,"{""type"":""MultiPoint"",""coordinates"":[]}"
172_0,0.0036381276,172,"{""type"":""MultiPoint"",""coordinates"":[]}"
173_0,0.019096414,173,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0,0.100570396,174,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_0,-0.19452275,175,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_0,-0.10959227,176,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0,-0.04310345,177,"{""type"":""MultiPoint"",""coordinates"":[]}"
178_0,-0.0036809817,178,"{""type"":""MultiPoint"",""coordinates"":[]}"
179_0,-0.0028885037,179,"{""type"":""MultiPoint"",""coordinates"":[]}"
180_0,-0.055289507,180,"{""type"":""MultiPoint"",""coordinates"":[]}"
181_0,-0.12178109,181,"{""type"":""MultiPoint"",""coordinates"":[]}"
182_0,-0.156283,182,"{""type"":""MultiPoint"",""coordinates"":[]}"
183_0,0.121993825,183,"{""type"":""MultiPoint"",""coordinates"":[]}"
184_0,0.069307946,184,"{""type"":""MultiPoint"",""coordinates"":[]}"
185_0,0.09546249,185,"{""type"":""MultiPoint"",""coordinates"":[]}"
186_0,0.024701398,186,"{""type"":""MultiPoint"",""coordinates"":[]}"
187_0,0.08758112,187,"{""type"":""MultiPoint"",""coordinates"":[]}"
188_0,0.12462664,188,"{""type"":""MultiPoint"",""coordinates"":[]}"
189_0,-0.009890172,189,"{""type"":""MultiPoint"",""coordinates"":[]}"
190_0,0.04837248,190,"{""type"":""MultiPoint"",""coordinates"":[]}"
191_0,0.03534397,191,"{""type"":""MultiPoint"",""coordinates"":[]}"
192_0,-0.06857894,192,"{""type"":""MultiPoint"",""coordinates"":[]}"
193_0,-0.004187477,193,"{""type"":""MultiPoint"",""coordinates"":[]}"
194_0,0.092851445,194,"{""type"":""MultiPoint"",""coordinates"":[]}"
195_0,0.16328691,195,"{""type"":""MultiPoint"",""coordinates"":[]}"
196_0,0.11650673,196,"{""type"":""MultiPoint"",""coordinates"":[]}"
197_0,0.109238215,197,"{""type"":""MultiPoint"",""coordinates"":[]}"
198_0,0.05308352,198,"{""type"":""MultiPoint"",""coordinates"":[]}"
199_0,-0.019053737,199,"{""type"":""MultiPoint"",""coordinates"":[]}"
200_0,0.031400073,200,"{""type"":""MultiPoint"",""coordinates"":[]}"
201_0,-0.016415868,201,"{""type"":""MultiPoint"",""coordinates"":[]}"
202_0,-0.16900274,202,"{""type"":""MultiPoint"",""coordinates"":[]}"
203_0,-0.064935066,203,"{""type"":""MultiPoint"",""coordinates"":[]}"
204_0,0.022670025,204,"{""type"":""MultiPoint"",""coordinates"":[]}"
205_0,0.085862964,205,"{""type"":""MultiPoint"",""coordinates"":[]}"
206_0,-0.006722689,206,"{""type"":""MultiPoint"",""coordinates"":[]}"
207_0,-0.01604278,207,"{""type"":""MultiPoint"",""coordinates"":[]}"
208_0,0.17618509,208,"{""type"":""MultiPoint"",""coordinates"":[]}"
209_0,0.17336152,209,"{""type"":""MultiPoint"",""coordinates"":[]}"
210_0,0.07218167,210,"{""type"":""MultiPoint"",""coordinates"":[]}"
211_0,-0.0012219959,211,"{""type"":""MultiPoint"",""coordinates"":[]}"
212_0,-0.11896711,212,"{""type"":""MultiPoint"",""coordinates"":[]}"
213_0,0.07597047,213,"{""type"":""MultiPoint"",""coordinates"":[]}"
214_0,0.042337004,214,"{""type"":""MultiPoint"",""coordinates"":[]}"
215_0,-0.024246877,215,"{""type"":""MultiPoint"",""coordinates"":[]}"
216_0,-0.06214689,216,"{""type"":""MultiPoint"",""coordinates"":[]}"
217_0,-0.1413377,217,"{""type"":""MultiPoint"",""coordinates"":[]}"
218_0,0.07402621,218,"{""type"":""MultiPoint"",""coordinates"":[]}"
219_0,-0.1038046,219,"{""type"":""MultiPoint"",""coordinates"":[]}"
220_0,0.0703311,220,"{""type"":""MultiPoint"",""coordinates"":[]}"
221_0,-0.01709465,221,"{""type"":""MultiPoint"",""coordinates"":[]}"
222_0,-0.115206294,222,"{""type"":""MultiPoint"",""coordinates"":[]}"
223_0,0.043748744,223,"{""type"":""MultiPoint"",""coordinates"":[]}"
224_0,0.11744639,224,"{""type"":""MultiPoint"",""coordinates"":[]}"
225_0,0.07051615,225,"{""type"":""MultiPoint"",""coordinates"":[]}"
226_0,0.07879304,226,"{""type"":""MultiPoint"",""coordinates"":[]}"
227_0,0.09099633,227,"{""type"":""MultiPoint"",""coordinates"":[]}"
228_0,-0.005468965,228,"{""type"":""MultiPoint"",""coordinates"":[]}"
229_0,-0.0019093192,229,"{""type"":""MultiPoint"",""coordinates"":[]}"
230_0,-0.0050384235,230,"{""type"":""MultiPoint"",""coordinates"":[]}"
231_0,0.12962745,231,"{""type"":""MultiPoint"",""coordinates"":[]}"
232_0,0.058376767,232,"{""type"":""MultiPoint"",""coordinates"":[]}"
233_0,0.106637366,233,"{""type"":""MultiPoint"",""coordinates"":[]}"
234_0,-0.01906105,234,"{""type"":""MultiPoint"",""coordinates"":[]}"
235_0,0.053725332,235,"{""type"":""MultiPoint"",""coordinates"":[]}"
236_0,0.11155916,236,"{""type"":""MultiPoint"",""coordinates"":[]}"
237_0,0.021948101,237,"{""type"":""MultiPoint"",""coordinates"":[]}"
238_0,-0.031870503,238,"{""type"":""MultiPoint"",""coordinates"":[]}"
239_0,-0.04494193,239,"{""type"":""MultiPoint"",""coordinates"":[]}"
240_0,0.16615573,240,"{""type"":""MultiPoint"",""coordinates"":[]}"
241_0,-0.032353483,241,"{""type"":""MultiPoint"",""coordinates"":[]}"
242_0,-0.050973527,242,"{""type"":""MultiPoint"",""coordinates"":[]}"
243_0,-0.048319746,243,"{""type"":""MultiPoint"",""coordinates"":[]}"
244_0,0.037314765,244,"{""type"":""MultiPoint"",""coordinates"":[]}"
245_0,0.08848591,245,"{""type"":""MultiPoint"",""coordinates"":[]}"
246_0,-0.1489681,246,"{""type"":""MultiPoint"",""coordinates"":[]}"
247_0,-0.029627874,247,"{""type"":""MultiPoint"",""coordinates"":[]}"
248_0,-0.010193322,248,"{""type"":""MultiPoint"",""coordinates"":[]}"
249_0,0.15026297,249,"{""type"":""MultiPoint"",""coordinates"":[]}"
250_0,0.0578635,250,"{""type"":""MultiPoint"",""coordinates"":[]}"
251_0,0.007457627,251,"{""type"":""MultiPoint"",""coordinates"":[]}"
252_0,-0.025524674,252,"{""type"":""MultiPoint"",""coordinates"":[]}"
253_0,0.03364328,253,"{""type"":""MultiPoint"",""coordinates"":[]}"
254_0,-0.10807363,254,"{""type"":""MultiPoint"",""coordinates"":[]}"
255_0,0.12908366,255,"{""type"":""MultiPoint"",""coordinates"":[]}"
256_0,0.11793612,256,"{""type"":""MultiPoint"",""coordinates"":[]}"
257_0,-0.033640668,257,"{""type"":""MultiPoint"",""coordinates"":[]}"
258_0,-0.05953408,258,"{""type"":""MultiPoint"",""coordinates"":[]}"
259_0,-0.086086325,259,"{""type"":""MultiPoint"",""coordinates"":[]}"
260_0,0.0024291498,260,"{""type"":""MultiPoint"",""coordinates"":[]}"
261_0,0.024009895,261,"{""type"":""MultiPoint"",""coordinates"":[]}"
262_0,-0.15459731,262,"{""type"":""MultiPoint"",""coordinates"":[]}"
263_0,-0.032410316,263,"{""type"":""MultiPoint"",""coordinates"":[]}"
264_0,0.0016672882,264,"{""type"":""MultiPoint"",""coordinates"":[]}"
265_0,-0.017796917,265,"{""type"":""MultiPoint"",""coordinates"":[]}"
266_0,-0.1579085,266,"{""type"":""MultiPoint"",""coordinates"":[]}"
267_0,-0.0448538,267,"{""type"":""MultiPoint"",""coordinates"":[]}"
268_0,-0.1568586,268,"{""type"":""MultiPoint"",""coordinates"":[]}"
269_0,-0.14832601,269,"{""type"":""MultiPoint"",""coordinates"":[]}"
270_0,0.046948444,270,"{""type"":""MultiPoint"",""coordinates"":[]}"
271_0,0.013896082,271,"{""type"":""MultiPoint"",""coordinates"":[]}"
272_0,-0.11619116,272,"{""type"":""MultiPoint"",""coordinates"":[]}"
273_0,0.01913354,273,"{""type"":""MultiPoint"",""coordinates"":[]}"
274_0,-0.14382222,274,"{""type"":""MultiPoint"",""coordinates"":[]}"
275_0,-0.22699875,275,"{""type"":""MultiPoint"",""coordinates"":[]}"
276_0,0.034310035,276,"{""type"":""MultiPoint"",""coordinates"":[]}"
277_0,-0.0645936,277,"{""type"":""MultiPoint"",""coordinates"":[]}"
278_0,-0.016121961,278,"{""type"":""MultiPoint"",""coordinates"":[]}"
279_0,0.026112542,279,"{""type"":""MultiPoint"",""coordinates"":[]}"
280_0,0.004321521,280,"{""type"":""MultiPoint"",""coordinates"":[]}"
281_0,0.15720356,281,"{""type"":""MultiPoint"",""coordinates"":[]}"
282_0,-0.053933553,282,"{""type"":""MultiPoint"",""coordinates"":[]}"
283_0,0.11792702,283,"{""type"":""MultiPoint"",""coordinates"":[]}"
284_0,0.1543943,284,"{""type"":""MultiPoint"",""coordinates"":[]}"
285_0,-0.16609453,285,"{""type"":""MultiPoint"",""coordinates"":[]}"
286_0,0.13224368,286,"{""type"":""MultiPoint"",""coordinates"":[]}"
287_0,-0.07705263,287,"{""type"":""MultiPoint"",""coordinates"":[]}"
288_0,0.042145595,288,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_0,0.10118833,289,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_0,0.015764806,290,"{""type"":""MultiPoint"",""coordinates"":[]}"
291_0,-0.09061158,291,"{""type"":""MultiPoint"",""coordinates"":[]}"
292_0,-0.105553515,292,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0,0.026201773,293,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_0,-0.015502134,294,"{""type"":""MultiPoint"",""coordinates"":[]}"
295_0,-0.02611626,295,"{""type"":""MultiPoint"",""coordinates"":[]}"
296_0,-0.031152649,296,"{""type"":""MultiPoint"",""coordinates"":[]}"
297_0,-0.045107223,297,"{""type"":""MultiPoint"",""coordinates"":[]}"
298_0,0.16342321,298,"{""type"":""MultiPoint"",""coordinates"":[]}"
299_0,0.05722071,299,"{""type"":""MultiPoint"",""coordinates"":[]}"
300_0,0.1281407,300,"{""type"":""MultiPoint"",""coordinates"":[]}"
301_0,0.1394676,301,"{""type"":""MultiPoint"",""coordinates"":[]}"
302_0,0.15349446,302,"{""type"":""MultiPoint"",""coordinates"":[]}"
303_0,-0.03552478,303,"{""type"":""MultiPoint"",""coordinates"":[]}"
304_0,0.0979019,304,"{""type"":""MultiPoint"",""coordinates"":[]}"
305_0,0.20107143,305,"{""type"":""MultiPoint"",""coordinates"":[]}"
306_0,-0.05338757,306,"{""type"":""MultiPoint"",""coordinates"":[]}"
307_0,-0.13126825,307,"{""type"":""MultiPoint"",""coordinates"":[]}"
308_0,-0.09373939,308,"{""type"":""MultiPoint"",""coordinates"":[]}"
309_0,0.19615299,309,"{""type"":""MultiPoint"",""coordinates"":[]}"
310_0,0.040286846,310,"{""type"":""MultiPoint"",""coordinates"":[]}"
311_0,-0.12818727,311,"{""type"":""MultiPoint"",""coordinates"":[]}"
312_0,0.064798094,312,"{""type"":""MultiPoint"",""coordinates"":[]}"
313_0,-0.026019247,313,"{""type"":""MultiPoint"",""coordinates"":[]}"
314_0,0.023974642,314,"{""type"":""MultiPoint"",""coordinates"":[]}"
315_0,0.06675427,315,"{""type"":""MultiPoint"",""coordinates"":[]}"
316_0,0.010085592,316,"{""type"":""MultiPoint"",""coordinates"":[]}"
317_0,-0.07050616,317,"{""type"":""MultiPoint"",""coordinates"":[]}"
318_0,0.08345281,318,"{""type"":""MultiPoint"",""coordinates"":[]}"
319_0,-0.015567942,319,"{""type"":""MultiPoint"",""coordinates"":[]}"
320_0,-0.030920334,320,"{""type"":""MultiPoint"",""coordinates"":[]}"
321_0,0.14039305,321,"{""type"":""MultiPoint"",""coordinates"":[]}"
322_0,0.040348966,322,"{""type"":""MultiPoint"",""coordinates"":[]}"
323_0,-0.044517726,323,"{""type"":""MultiPoint"",""coordinates"":[]}"
324_0,0.13574153,324,"{""type"":""MultiPoint"",""coordinates"":[]}"
325_0,0.04357977,325,"{""type"":""MultiPoint"",""coordinates"":[]}"
326_0,-0.06724341,326,"{""type"":""MultiPoint"",""coordinates"":[]}"
327_0,-0.04963385,327,"{""type"":""MultiPoint"",""coordinates"":[]}"
328_0,-0.062553555,328,"{""type"":""MultiPoint"",""coordinates"":[]}"
329_0,0.083226636,329,"{""type"":""MultiPoint"",""coordinates"":[]}"
330_0,-0.013635194,330,"{""type"":""MultiPoint"",""coordinates"":[]}"
331_0,0.05181598,331,"{""type"":""MultiPoint"",""coordinates"":[]}"
332_0,0.08400169,332,"{""type"":""MultiPoint"",""coordinates"":[]}"
333_0,0.14421321,333,"{""type"":""MultiPoint"",""coordinates"":[]}"
334_0,0.1780942,334,"{""type"":""MultiPoint"",""coordinates"":[]}"
335_0,0.103358045,335,"{""type"":""MultiPoint"",""coordinates"":[]}"
336_0,0.1087259,336,"{""type"":""MultiPoint"",""coordinates"":[]}"
337_0,0.065209195,337,"{""type"":""MultiPoint"",""coordinates"":[]}"
338_0,0.12916826,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
339_0,0.0917136,339,"{""type"":""MultiPoint"",""coordinates"":[]}"
340_0,0.023716325,340,"{""type"":""MultiPoint"",""coordinates"":[]}"
341_0,-0.11062441,341,"{""type"":""MultiPoint"",""coordinates"":[]}"
342_0,0.057424862,342,"{""type"":""MultiPoint"",""coordinates"":[]}"
343_0,0.027576212,343,"{""type"":""MultiPoint"",""coordinates"":[]}"
344_0,-0.25658762,344,"{""type"":""MultiPoint"",""coordinates"":[]}"
345_0,-0.060959097,345,"{""type"":""MultiPoint"",""coordinates"":[]}"
346_0,-0.13230853,346,"{""type"":""MultiPoint"",""coordinates"":[]}"
347_0,0.042905487,347,"{""type"":""MultiPoint"",""coordinates"":[]}"
348_0,0.04766554,348,"{""type"":""MultiPoint"",""coordinates"":[]}"
349_0,0.028450381,349,"{""type"":""MultiPoint"",""coordinates"":[]}"
350_0,0.03635206,350,"{""type"":""MultiPoint"",""coordinates"":[]}"
351_0,-0.01082203,351,"{""type"":""MultiPoint"",""coordinates"":[]}"
352_0,0.16269442,352,"{""type"":""MultiPoint"",""coordinates"":[]}"
