system:index,NDBI,cell_id,.geo
38_0,-0.14114577,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0,0.15241636,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,-0.089500785,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,0.043118153,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,0.051315334,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,-0.02809522,43,"{""type"":""MultiPoint"",""coordinates"":[]}"
44_0,0.106569864,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
45_0,-0.18349206,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,-0.10237089,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,0.017675415,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
48_0,-0.0056473543,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0,-0.12896922,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0,-0.07822086,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0,-8.5455476E-4,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0,0.03892525,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0,-0.26839525,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0,-0.08065157,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0,0.033144705,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0,-0.06746032,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0,-0.102580786,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0,-0.095757104,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
59_0,-0.07612379,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
60_0,-0.1383136,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
61_0,-0.034444895,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_0,-0.21445446,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_0,-0.13790967,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_0,-0.046956643,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_0,-0.112573326,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_0,-0.067762844,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_0,-0.038439643,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_0,-0.07546741,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_0,-0.18428783,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_0,-0.08295875,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_0,-0.04862466,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_0,-0.023090374,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_0,0.008251729,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_0,0.091605105,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_0,-0.203732,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
76_0,-0.05739989,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
77_0,-0.06863423,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
78_0,-0.22223562,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
79_0,-0.17086577,79,"{""type"":""MultiPoint"",""coordinates"":[]}"
80_0,-0.100948155,80,"{""type"":""MultiPoint"",""coordinates"":[]}"
81_0,0.0589402,81,"{""type"":""MultiPoint"",""coordinates"":[]}"
82_0,-0.08244927,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
83_0,0.014274176,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
84_0,-0.10865707,84,"{""type"":""MultiPoint"",""coordinates"":[]}"
85_0,-0.18057716,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
86_0,-0.017495576,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
87_0,0.136,87,"{""type"":""MultiPoint"",""coordinates"":[]}"
88_0,0.21357994,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
89_0,-0.07284273,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
90_0,-0.04112554,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
91_0,0.16403492,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
92_0,-0.21601237,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
93_0,-0.15918696,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
94_0,5.61903E-4,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
95_0,-0.2007252,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
96_0,-0.13439962,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
97_0,0.01829653,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
98_0,-0.11728865,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
99_0,-0.04290429,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
100_0,-0.18772683,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
101_0,-0.061348315,101,"{""type"":""MultiPoint"",""coordinates"":[]}"
102_0,-0.046736166,102,"{""type"":""MultiPoint"",""coordinates"":[]}"
103_0,-0.17585665,103,"{""type"":""MultiPoint"",""coordinates"":[]}"
104_0,-0.10608829,104,"{""type"":""MultiPoint"",""coordinates"":[]}"
105_0,-0.09444802,105,"{""type"":""MultiPoint"",""coordinates"":[]}"
106_0,0.1309882,106,"{""type"":""MultiPoint"",""coordinates"":[]}"
107_0,-0.007196873,107,"{""type"":""MultiPoint"",""coordinates"":[]}"
108_0,-0.023020225,108,"{""type"":""MultiPoint"",""coordinates"":[]}"
109_0,-0.0027272324,109,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_0,-0.14363767,110,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_0,-0.050110925,111,"{""type"":""MultiPoint"",""coordinates"":[]}"
112_0,-0.068308495,112,"{""type"":""MultiPoint"",""coordinates"":[]}"
113_0,0.026491037,113,"{""type"":""MultiPoint"",""coordinates"":[]}"
114_0,-0.116325974,114,"{""type"":""MultiPoint"",""coordinates"":[]}"
115_0,-0.035208073,115,"{""type"":""MultiPoint"",""coordinates"":[]}"
116_0,-0.14261667,116,"{""type"":""MultiPoint"",""coordinates"":[]}"
117_0,-0.23933862,117,"{""type"":""MultiPoint"",""coordinates"":[]}"
118_0,-0.07087966,118,"{""type"":""MultiPoint"",""coordinates"":[]}"
119_0,-0.034653466,119,"{""type"":""MultiPoint"",""coordinates"":[]}"
120_0,-0.19290347,120,"{""type"":""MultiPoint"",""coordinates"":[]}"
121_0,0.05657564,121,"{""type"":""MultiPoint"",""coordinates"":[]}"
122_0,-0.008090636,122,"{""type"":""MultiPoint"",""coordinates"":[]}"
123_0,0.071774974,123,"{""type"":""MultiPoint"",""coordinates"":[]}"
124_0,-0.09023941,124,"{""type"":""MultiPoint"",""coordinates"":[]}"
125_0,-0.20365088,125,"{""type"":""MultiPoint"",""coordinates"":[]}"
126_0,-0.04176425,126,"{""type"":""MultiPoint"",""coordinates"":[]}"
127_0,0.11164274,127,"{""type"":""MultiPoint"",""coordinates"":[]}"
128_0,-0.15117337,128,"{""type"":""MultiPoint"",""coordinates"":[]}"
129_0,0.06774194,129,"{""type"":""MultiPoint"",""coordinates"":[]}"
130_0,0.18069585,130,"{""type"":""MultiPoint"",""coordinates"":[]}"
131_0,-0.27767193,131,"{""type"":""MultiPoint"",""coordinates"":[]}"
132_0,-0.081681795,132,"{""type"":""MultiPoint"",""coordinates"":[]}"
133_0,-0.0143001005,133,"{""type"":""MultiPoint"",""coordinates"":[]}"
134_0,-0.087441675,134,"{""type"":""MultiPoint"",""coordinates"":[]}"
135_0,-0.10774711,135,"{""type"":""MultiPoint"",""coordinates"":[]}"
136_0,0.04761905,136,"{""type"":""MultiPoint"",""coordinates"":[]}"
137_0,0.031911533,137,"{""type"":""MultiPoint"",""coordinates"":[]}"
138_0,-0.062077444,138,"{""type"":""MultiPoint"",""coordinates"":[]}"
139_0,-0.121821165,139,"{""type"":""MultiPoint"",""coordinates"":[]}"
140_0,-0.04625967,140,"{""type"":""MultiPoint"",""coordinates"":[]}"
141_0,-0.20716855,141,"{""type"":""MultiPoint"",""coordinates"":[]}"
142_0,-0.043902036,142,"{""type"":""MultiPoint"",""coordinates"":[]}"
143_0,0.050605588,143,"{""type"":""MultiPoint"",""coordinates"":[]}"
144_0,-0.035875246,144,"{""type"":""MultiPoint"",""coordinates"":[]}"
145_0,-0.16352974,145,"{""type"":""MultiPoint"",""coordinates"":[]}"
146_0,-0.11112235,146,"{""type"":""MultiPoint"",""coordinates"":[]}"
147_0,-0.07578104,147,"{""type"":""MultiPoint"",""coordinates"":[]}"
148_0,0.0132927075,148,"{""type"":""MultiPoint"",""coordinates"":[]}"
149_0,-0.034643527,149,"{""type"":""MultiPoint"",""coordinates"":[]}"
150_0,0.06100729,150,"{""type"":""MultiPoint"",""coordinates"":[]}"
151_0,-0.0543986,151,"{""type"":""MultiPoint"",""coordinates"":[]}"
152_0,-0.15309675,152,"{""type"":""MultiPoint"",""coordinates"":[]}"
153_0,-0.20778993,153,"{""type"":""MultiPoint"",""coordinates"":[]}"
154_0,-0.102177344,154,"{""type"":""MultiPoint"",""coordinates"":[]}"
155_0,0.008672986,155,"{""type"":""MultiPoint"",""coordinates"":[]}"
156_0,-0.1116799,156,"{""type"":""MultiPoint"",""coordinates"":[]}"
157_0,-0.17506488,157,"{""type"":""MultiPoint"",""coordinates"":[]}"
158_0,-0.013019944,158,"{""type"":""MultiPoint"",""coordinates"":[]}"
159_0,-0.1279638,159,"{""type"":""MultiPoint"",""coordinates"":[]}"
160_0,-0.31045336,160,"{""type"":""MultiPoint"",""coordinates"":[]}"
161_0,-0.07336026,161,"{""type"":""MultiPoint"",""coordinates"":[]}"
162_0,-0.29571918,162,"{""type"":""MultiPoint"",""coordinates"":[]}"
163_0,0.06253163,163,"{""type"":""MultiPoint"",""coordinates"":[]}"
164_0,-0.046470933,164,"{""type"":""MultiPoint"",""coordinates"":[]}"
165_0,-0.018829858,165,"{""type"":""MultiPoint"",""coordinates"":[]}"
166_0,-0.19118236,166,"{""type"":""MultiPoint"",""coordinates"":[]}"
167_0,-0.07136322,167,"{""type"":""MultiPoint"",""coordinates"":[]}"
168_0,-0.0503003,168,"{""type"":""MultiPoint"",""coordinates"":[]}"
169_0,-0.10614525,169,"{""type"":""MultiPoint"",""coordinates"":[]}"
170_0,-0.01268201,170,"{""type"":""MultiPoint"",""coordinates"":[]}"
171_0,-0.057370517,171,"{""type"":""MultiPoint"",""coordinates"":[]}"
172_0,-0.20010462,172,"{""type"":""MultiPoint"",""coordinates"":[]}"
173_0,-0.06708799,173,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0,-0.011624254,174,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_0,-0.21750106,175,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_0,-0.27276397,176,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0,-0.15714577,177,"{""type"":""MultiPoint"",""coordinates"":[]}"
178_0,-0.102470264,178,"{""type"":""MultiPoint"",""coordinates"":[]}"
179_0,-0.061768778,179,"{""type"":""MultiPoint"",""coordinates"":[]}"
180_0,-0.06368498,180,"{""type"":""MultiPoint"",""coordinates"":[]}"
181_0,-0.1341913,181,"{""type"":""MultiPoint"",""coordinates"":[]}"
182_0,-0.19555627,182,"{""type"":""MultiPoint"",""coordinates"":[]}"
183_0,0.08621784,183,"{""type"":""MultiPoint"",""coordinates"":[]}"
184_0,-9.405113E-4,184,"{""type"":""MultiPoint"",""coordinates"":[]}"
185_0,-0.030215232,185,"{""type"":""MultiPoint"",""coordinates"":[]}"
186_0,-0.055435106,186,"{""type"":""MultiPoint"",""coordinates"":[]}"
187_0,-0.05094936,187,"{""type"":""MultiPoint"",""coordinates"":[]}"
188_0,0.015622527,188,"{""type"":""MultiPoint"",""coordinates"":[]}"
189_0,-0.06424785,189,"{""type"":""MultiPoint"",""coordinates"":[]}"
190_0,-0.038230006,190,"{""type"":""MultiPoint"",""coordinates"":[]}"
191_0,-0.13820463,191,"{""type"":""MultiPoint"",""coordinates"":[]}"
192_0,0.04557084,192,"{""type"":""MultiPoint"",""coordinates"":[]}"
193_0,-0.047780715,193,"{""type"":""MultiPoint"",""coordinates"":[]}"
194_0,0.054794386,194,"{""type"":""MultiPoint"",""coordinates"":[]}"
195_0,0.054700132,195,"{""type"":""MultiPoint"",""coordinates"":[]}"
196_0,-0.026348727,196,"{""type"":""MultiPoint"",""coordinates"":[]}"
197_0,-0.06926709,197,"{""type"":""MultiPoint"",""coordinates"":[]}"
198_0,0.124917835,198,"{""type"":""MultiPoint"",""coordinates"":[]}"
199_0,-0.06358696,199,"{""type"":""MultiPoint"",""coordinates"":[]}"
200_0,-0.024840055,200,"{""type"":""MultiPoint"",""coordinates"":[]}"
201_0,-0.10769901,201,"{""type"":""MultiPoint"",""coordinates"":[]}"
202_0,-0.270335,202,"{""type"":""MultiPoint"",""coordinates"":[]}"
203_0,-0.1448952,203,"{""type"":""MultiPoint"",""coordinates"":[]}"
204_0,-0.19643916,204,"{""type"":""MultiPoint"",""coordinates"":[]}"
205_0,0.038336053,205,"{""type"":""MultiPoint"",""coordinates"":[]}"
206_0,-0.0363718,206,"{""type"":""MultiPoint"",""coordinates"":[]}"
207_0,0.021184608,207,"{""type"":""MultiPoint"",""coordinates"":[]}"
208_0,0.054764986,208,"{""type"":""MultiPoint"",""coordinates"":[]}"
209_0,0.14582635,209,"{""type"":""MultiPoint"",""coordinates"":[]}"
210_0,0.05944574,210,"{""type"":""MultiPoint"",""coordinates"":[]}"
211_0,-0.05529438,211,"{""type"":""MultiPoint"",""coordinates"":[]}"
212_0,-0.15803453,212,"{""type"":""MultiPoint"",""coordinates"":[]}"
213_0,-0.015730336,213,"{""type"":""MultiPoint"",""coordinates"":[]}"
214_0,-0.023857662,214,"{""type"":""MultiPoint"",""coordinates"":[]}"
215_0,-0.12834327,215,"{""type"":""MultiPoint"",""coordinates"":[]}"
216_0,-0.18668988,216,"{""type"":""MultiPoint"",""coordinates"":[]}"
217_0,-0.1616099,217,"{""type"":""MultiPoint"",""coordinates"":[]}"
218_0,-0.011641911,218,"{""type"":""MultiPoint"",""coordinates"":[]}"
219_0,-0.13539103,219,"{""type"":""MultiPoint"",""coordinates"":[]}"
220_0,-0.039872408,220,"{""type"":""MultiPoint"",""coordinates"":[]}"
221_0,-0.11513479,221,"{""type"":""MultiPoint"",""coordinates"":[]}"
222_0,-0.17140247,222,"{""type"":""MultiPoint"",""coordinates"":[]}"
223_0,-0.061506853,223,"{""type"":""MultiPoint"",""coordinates"":[]}"
224_0,0.081791125,224,"{""type"":""MultiPoint"",""coordinates"":[]}"
225_0,-0.04221314,225,"{""type"":""MultiPoint"",""coordinates"":[]}"
226_0,-0.05027799,226,"{""type"":""MultiPoint"",""coordinates"":[]}"
227_0,-0.06031774,227,"{""type"":""MultiPoint"",""coordinates"":[]}"
228_0,-0.08307442,228,"{""type"":""MultiPoint"",""coordinates"":[]}"
229_0,-0.009973621,229,"{""type"":""MultiPoint"",""coordinates"":[]}"
230_0,-0.044304237,230,"{""type"":""MultiPoint"",""coordinates"":[]}"
231_0,0.0043531964,231,"{""type"":""MultiPoint"",""coordinates"":[]}"
232_0,-0.0026781461,232,"{""type"":""MultiPoint"",""coordinates"":[]}"
233_0,0.011765904,233,"{""type"":""MultiPoint"",""coordinates"":[]}"
234_0,0.004311386,234,"{""type"":""MultiPoint"",""coordinates"":[]}"
235_0,0.044890188,235,"{""type"":""MultiPoint"",""coordinates"":[]}"
236_0,0.069839485,236,"{""type"":""MultiPoint"",""coordinates"":[]}"
237_0,-0.04972748,237,"{""type"":""MultiPoint"",""coordinates"":[]}"
238_0,-0.029046992,238,"{""type"":""MultiPoint"",""coordinates"":[]}"
239_0,-0.11425874,239,"{""type"":""MultiPoint"",""coordinates"":[]}"
240_0,0.029471789,240,"{""type"":""MultiPoint"",""coordinates"":[]}"
241_0,-0.09324746,241,"{""type"":""MultiPoint"",""coordinates"":[]}"
242_0,-0.07153149,242,"{""type"":""MultiPoint"",""coordinates"":[]}"
243_0,-0.10911874,243,"{""type"":""MultiPoint"",""coordinates"":[]}"
244_0,-0.0077120825,244,"{""type"":""MultiPoint"",""coordinates"":[]}"
245_0,-0.038961038,245,"{""type"":""MultiPoint"",""coordinates"":[]}"
246_0,-0.060209986,246,"{""type"":""MultiPoint"",""coordinates"":[]}"
247_0,0.041731067,247,"{""type"":""MultiPoint"",""coordinates"":[]}"
248_0,-0.11052032,248,"{""type"":""MultiPoint"",""coordinates"":[]}"
249_0,0.01510989,249,"{""type"":""MultiPoint"",""coordinates"":[]}"
250_0,-0.026959768,250,"{""type"":""MultiPoint"",""coordinates"":[]}"
251_0,-0.09720219,251,"{""type"":""MultiPoint"",""coordinates"":[]}"
252_0,-0.15126903,252,"{""type"":""MultiPoint"",""coordinates"":[]}"
253_0,-0.13427085,253,"{""type"":""MultiPoint"",""coordinates"":[]}"
254_0,-0.168357,254,"{""type"":""MultiPoint"",""coordinates"":[]}"
255_0,-0.011058452,255,"{""type"":""MultiPoint"",""coordinates"":[]}"
256_0,-0.006993007,256,"{""type"":""MultiPoint"",""coordinates"":[]}"
257_0,-0.11356467,257,"{""type"":""MultiPoint"",""coordinates"":[]}"
258_0,-0.089955024,258,"{""type"":""MultiPoint"",""coordinates"":[]}"
259_0,-0.11716962,259,"{""type"":""MultiPoint"",""coordinates"":[]}"
260_0,-0.031939007,260,"{""type"":""MultiPoint"",""coordinates"":[]}"
261_0,0.04581205,261,"{""type"":""MultiPoint"",""coordinates"":[]}"
262_0,-0.16418841,262,"{""type"":""MultiPoint"",""coordinates"":[]}"
263_0,-0.068429105,263,"{""type"":""MultiPoint"",""coordinates"":[]}"
264_0,-0.087722614,264,"{""type"":""MultiPoint"",""coordinates"":[]}"
265_0,-0.1086105,265,"{""type"":""MultiPoint"",""coordinates"":[]}"
266_0,-0.2544103,266,"{""type"":""MultiPoint"",""coordinates"":[]}"
267_0,-0.13982081,267,"{""type"":""MultiPoint"",""coordinates"":[]}"
268_0,-0.18946889,268,"{""type"":""MultiPoint"",""coordinates"":[]}"
269_0,-0.20296702,269,"{""type"":""MultiPoint"",""coordinates"":[]}"
270_0,-0.05861188,270,"{""type"":""MultiPoint"",""coordinates"":[]}"
271_0,-0.09780636,271,"{""type"":""MultiPoint"",""coordinates"":[]}"
272_0,-0.2035516,272,"{""type"":""MultiPoint"",""coordinates"":[]}"
273_0,-0.009855069,273,"{""type"":""MultiPoint"",""coordinates"":[]}"
274_0,-0.23233154,274,"{""type"":""MultiPoint"",""coordinates"":[]}"
275_0,-0.13925587,275,"{""type"":""MultiPoint"",""coordinates"":[]}"
276_0,-0.06424901,276,"{""type"":""MultiPoint"",""coordinates"":[]}"
277_0,-0.14109325,277,"{""type"":""MultiPoint"",""coordinates"":[]}"
278_0,-0.09267856,278,"{""type"":""MultiPoint"",""coordinates"":[]}"
279_0,-0.04262213,279,"{""type"":""MultiPoint"",""coordinates"":[]}"
280_0,-0.07292106,280,"{""type"":""MultiPoint"",""coordinates"":[]}"
281_0,0.14534603,281,"{""type"":""MultiPoint"",""coordinates"":[]}"
282_0,0.05854856,282,"{""type"":""MultiPoint"",""coordinates"":[]}"
283_0,0.12676634,283,"{""type"":""MultiPoint"",""coordinates"":[]}"
284_0,0.111736335,284,"{""type"":""MultiPoint"",""coordinates"":[]}"
285_0,-0.34181818,285,"{""type"":""MultiPoint"",""coordinates"":[]}"
286_0,-0.17125322,286,"{""type"":""MultiPoint"",""coordinates"":[]}"
287_0,-0.15179393,287,"{""type"":""MultiPoint"",""coordinates"":[]}"
288_0,-0.09987358,288,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_0,-0.023827825,289,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_0,-0.14047867,290,"{""type"":""MultiPoint"",""coordinates"":[]}"
291_0,-0.10326087,291,"{""type"":""MultiPoint"",""coordinates"":[]}"
292_0,-0.294686,292,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0,-0.034141958,293,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_0,-0.115002915,294,"{""type"":""MultiPoint"",""coordinates"":[]}"
295_0,-0.040187113,295,"{""type"":""MultiPoint"",""coordinates"":[]}"
296_0,-0.025767883,296,"{""type"":""MultiPoint"",""coordinates"":[]}"
297_0,-0.067984186,297,"{""type"":""MultiPoint"",""coordinates"":[]}"
298_0,0.071485095,298,"{""type"":""MultiPoint"",""coordinates"":[]}"
299_0,-0.1504387,299,"{""type"":""MultiPoint"",""coordinates"":[]}"
300_0,0.1072261,300,"{""type"":""MultiPoint"",""coordinates"":[]}"
301_0,0.052833315,301,"{""type"":""MultiPoint"",""coordinates"":[]}"
302_0,0.06058106,302,"{""type"":""MultiPoint"",""coordinates"":[]}"
303_0,-0.1176147,303,"{""type"":""MultiPoint"",""coordinates"":[]}"
304_0,0.045261998,304,"{""type"":""MultiPoint"",""coordinates"":[]}"
305_0,0.096329294,305,"{""type"":""MultiPoint"",""coordinates"":[]}"
306_0,-0.16118345,306,"{""type"":""MultiPoint"",""coordinates"":[]}"
307_0,-0.12114821,307,"{""type"":""MultiPoint"",""coordinates"":[]}"
308_0,-0.05257433,308,"{""type"":""MultiPoint"",""coordinates"":[]}"
309_0,0.09645421,309,"{""type"":""MultiPoint"",""coordinates"":[]}"
310_0,-0.04818517,310,"{""type"":""MultiPoint"",""coordinates"":[]}"
311_0,-0.20268619,311,"{""type"":""MultiPoint"",""coordinates"":[]}"
312_0,-0.048605964,312,"{""type"":""MultiPoint"",""coordinates"":[]}"
313_0,-0.044758074,313,"{""type"":""MultiPoint"",""coordinates"":[]}"
314_0,-0.036795817,314,"{""type"":""MultiPoint"",""coordinates"":[]}"
315_0,-0.073094256,315,"{""type"":""MultiPoint"",""coordinates"":[]}"
316_0,-0.1506195,316,"{""type"":""MultiPoint"",""coordinates"":[]}"
317_0,-0.08057008,317,"{""type"":""MultiPoint"",""coordinates"":[]}"
318_0,-0.07186833,318,"{""type"":""MultiPoint"",""coordinates"":[]}"
319_0,0.067845635,319,"{""type"":""MultiPoint"",""coordinates"":[]}"
320_0,-0.062039636,320,"{""type"":""MultiPoint"",""coordinates"":[]}"
321_0,0.085638955,321,"{""type"":""MultiPoint"",""coordinates"":[]}"
322_0,0.074942894,322,"{""type"":""MultiPoint"",""coordinates"":[]}"
323_0,-0.07125545,323,"{""type"":""MultiPoint"",""coordinates"":[]}"
324_0,0.10170271,324,"{""type"":""MultiPoint"",""coordinates"":[]}"
325_0,0.053437967,325,"{""type"":""MultiPoint"",""coordinates"":[]}"
326_0,-0.19559364,326,"{""type"":""MultiPoint"",""coordinates"":[]}"
327_0,-0.2007722,327,"{""type"":""MultiPoint"",""coordinates"":[]}"
328_0,-0.059197456,328,"{""type"":""MultiPoint"",""coordinates"":[]}"
329_0,0.024040489,329,"{""type"":""MultiPoint"",""coordinates"":[]}"
330_0,-0.11964385,330,"{""type"":""MultiPoint"",""coordinates"":[]}"
331_0,0.056503966,331,"{""type"":""MultiPoint"",""coordinates"":[]}"
332_0,0.013182675,332,"{""type"":""MultiPoint"",""coordinates"":[]}"
333_0,0.06471462,333,"{""type"":""MultiPoint"",""coordinates"":[]}"
334_0,0.14552864,334,"{""type"":""MultiPoint"",""coordinates"":[]}"
335_0,0.039704524,335,"{""type"":""MultiPoint"",""coordinates"":[]}"
336_0,0.0875453,336,"{""type"":""MultiPoint"",""coordinates"":[]}"
337_0,0.014582573,337,"{""type"":""MultiPoint"",""coordinates"":[]}"
338_0,0.06646236,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
339_0,0.102876104,339,"{""type"":""MultiPoint"",""coordinates"":[]}"
340_0,-0.09127382,340,"{""type"":""MultiPoint"",""coordinates"":[]}"
341_0,-0.18018813,341,"{""type"":""MultiPoint"",""coordinates"":[]}"
342_0,0.018721405,342,"{""type"":""MultiPoint"",""coordinates"":[]}"
343_0,0.0024390281,343,"{""type"":""MultiPoint"",""coordinates"":[]}"
344_0,-0.19930685,344,"{""type"":""MultiPoint"",""coordinates"":[]}"
345_0,-0.11493722,345,"{""type"":""MultiPoint"",""coordinates"":[]}"
346_0,-0.19148402,346,"{""type"":""MultiPoint"",""coordinates"":[]}"
347_0,0.036131307,347,"{""type"":""MultiPoint"",""coordinates"":[]}"
348_0,-0.025973354,348,"{""type"":""MultiPoint"",""coordinates"":[]}"
349_0,0.04489521,349,"{""type"":""MultiPoint"",""coordinates"":[]}"
350_0,0.005006353,350,"{""type"":""MultiPoint"",""coordinates"":[]}"
