system:index,NDBI,cell_id,.geo
271_0,-0.11058621,271,"{""type"":""MultiPoint"",""coordinates"":[]}"
272_0,-0.23650528,272,"{""type"":""MultiPoint"",""coordinates"":[]}"
273_0,-0.045178693,273,"{""type"":""MultiPoint"",""coordinates"":[]}"
274_0,-0.29529652,274,"{""type"":""MultiPoint"",""coordinates"":[]}"
275_0,-0.2649512,275,"{""type"":""MultiPoint"",""coordinates"":[]}"
276_0,-0.003547497,276,"{""type"":""MultiPoint"",""coordinates"":[]}"
277_0,-0.1051574,277,"{""type"":""MultiPoint"",""coordinates"":[]}"
278_0,-0.062264796,278,"{""type"":""MultiPoint"",""coordinates"":[]}"
280_0,-0.05856451,280,"{""type"":""MultiPoint"",""coordinates"":[]}"
281_0,0.1821238,281,"{""type"":""MultiPoint"",""coordinates"":[]}"
282_0,0.045158748,282,"{""type"":""MultiPoint"",""coordinates"":[]}"
283_0,0.16478638,283,"{""type"":""MultiPoint"",""coordinates"":[]}"
284_0,0.09250607,284,"{""type"":""MultiPoint"",""coordinates"":[]}"
285_0,-0.22306067,285,"{""type"":""MultiPoint"",""coordinates"":[]}"
286_0,-0.056512877,286,"{""type"":""MultiPoint"",""coordinates"":[]}"
287_0,-0.18292964,287,"{""type"":""MultiPoint"",""coordinates"":[]}"
288_0,-0.045643155,288,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_0,0.02696753,289,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_0,-0.027506655,290,"{""type"":""MultiPoint"",""coordinates"":[]}"
291_0,-0.14626735,291,"{""type"":""MultiPoint"",""coordinates"":[]}"
292_0,-0.23506565,292,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0,0.01203114,293,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_0,0.08940701,294,"{""type"":""MultiPoint"",""coordinates"":[]}"
295_0,-0.06869221,295,"{""type"":""MultiPoint"",""coordinates"":[]}"
296_0,-0.1626706,296,"{""type"":""MultiPoint"",""coordinates"":[]}"
297_0,-0.16601714,297,"{""type"":""MultiPoint"",""coordinates"":[]}"
298_0,0.12420671,298,"{""type"":""MultiPoint"",""coordinates"":[]}"
299_0,-0.09873418,299,"{""type"":""MultiPoint"",""coordinates"":[]}"
300_0,0.14621633,300,"{""type"":""MultiPoint"",""coordinates"":[]}"
301_0,-0.005645602,301,"{""type"":""MultiPoint"",""coordinates"":[]}"
302_0,-0.0056471652,302,"{""type"":""MultiPoint"",""coordinates"":[]}"
303_0,-0.22257625,303,"{""type"":""MultiPoint"",""coordinates"":[]}"
304_0,0.07765452,304,"{""type"":""MultiPoint"",""coordinates"":[]}"
305_0,0.15482695,305,"{""type"":""MultiPoint"",""coordinates"":[]}"
306_0,-0.119573124,306,"{""type"":""MultiPoint"",""coordinates"":[]}"
307_0,-0.21521214,307,"{""type"":""MultiPoint"",""coordinates"":[]}"
308_0,-0.18354711,308,"{""type"":""MultiPoint"",""coordinates"":[]}"
309_0,0.16517392,309,"{""type"":""MultiPoint"",""coordinates"":[]}"
310_0,-0.046003018,310,"{""type"":""MultiPoint"",""coordinates"":[]}"
311_0,-0.20867316,311,"{""type"":""MultiPoint"",""coordinates"":[]}"
312_0,-0.0406714,312,"{""type"":""MultiPoint"",""coordinates"":[]}"
313_0,-0.04752234,313,"{""type"":""MultiPoint"",""coordinates"":[]}"
314_0,-0.10546875,314,"{""type"":""MultiPoint"",""coordinates"":[]}"
315_0,0.10781736,315,"{""type"":""MultiPoint"",""coordinates"":[]}"
316_0,-0.13728786,316,"{""type"":""MultiPoint"",""coordinates"":[]}"
317_0,-0.07122995,317,"{""type"":""MultiPoint"",""coordinates"":[]}"
318_0,-0.048387095,318,"{""type"":""MultiPoint"",""coordinates"":[]}"
320_0,-0.11737978,320,"{""type"":""MultiPoint"",""coordinates"":[]}"
321_0,0.111235015,321,"{""type"":""MultiPoint"",""coordinates"":[]}"
322_0,0.019339714,322,"{""type"":""MultiPoint"",""coordinates"":[]}"
323_0,-0.1345774,323,"{""type"":""MultiPoint"",""coordinates"":[]}"
324_0,0.16501726,324,"{""type"":""MultiPoint"",""coordinates"":[]}"
325_0,-0.00385505,325,"{""type"":""MultiPoint"",""coordinates"":[]}"
326_0,-0.19612163,326,"{""type"":""MultiPoint"",""coordinates"":[]}"
327_0,-0.15750058,327,"{""type"":""MultiPoint"",""coordinates"":[]}"
328_0,-0.1280389,328,"{""type"":""MultiPoint"",""coordinates"":[]}"
329_0,0.05367465,329,"{""type"":""MultiPoint"",""coordinates"":[]}"
330_0,-0.015151516,330,"{""type"":""MultiPoint"",""coordinates"":[]}"
331_0,0.07700592,331,"{""type"":""MultiPoint"",""coordinates"":[]}"
332_0,0.07169654,332,"{""type"":""MultiPoint"",""coordinates"":[]}"
333_0,0.082380764,333,"{""type"":""MultiPoint"",""coordinates"":[]}"
334_0,0.18430656,334,"{""type"":""MultiPoint"",""coordinates"":[]}"
335_0,0.05263158,335,"{""type"":""MultiPoint"",""coordinates"":[]}"
336_0,0.07052607,336,"{""type"":""MultiPoint"",""coordinates"":[]}"
337_0,0.010501288,337,"{""type"":""MultiPoint"",""coordinates"":[]}"
338_0,0.09693582,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
339_0,0.14748342,339,"{""type"":""MultiPoint"",""coordinates"":[]}"
340_0,-0.048272904,340,"{""type"":""MultiPoint"",""coordinates"":[]}"
341_0,-0.29695278,341,"{""type"":""MultiPoint"",""coordinates"":[]}"
342_0,0.022860875,342,"{""type"":""MultiPoint"",""coordinates"":[]}"
343_0,0.033898305,343,"{""type"":""MultiPoint"",""coordinates"":[]}"
344_0,-0.3065154,344,"{""type"":""MultiPoint"",""coordinates"":[]}"
345_0,-0.14104654,345,"{""type"":""MultiPoint"",""coordinates"":[]}"
346_0,-0.1779514,346,"{""type"":""MultiPoint"",""coordinates"":[]}"
347_0,-0.050832603,347,"{""type"":""MultiPoint"",""coordinates"":[]}"
348_0,-0.08345393,348,"{""type"":""MultiPoint"",""coordinates"":[]}"
349_0,0.097211756,349,"{""type"":""MultiPoint"",""coordinates"":[]}"
350_0,0.029655991,350,"{""type"":""MultiPoint"",""coordinates"":[]}"
351_0,-0.13396186,351,"{""type"":""MultiPoint"",""coordinates"":[]}"
352_0,0.13311227,352,"{""type"":""MultiPoint"",""coordinates"":[]}"
353_0,-0.17876755,353,"{""type"":""MultiPoint"",""coordinates"":[]}"
354_0,0.062560156,354,"{""type"":""MultiPoint"",""coordinates"":[]}"
355_0,-0.050308008,355,"{""type"":""MultiPoint"",""coordinates"":[]}"
356_0,0.019995606,356,"{""type"":""MultiPoint"",""coordinates"":[]}"
357_0,-0.10097131,357,"{""type"":""MultiPoint"",""coordinates"":[]}"
358_0,-0.046025105,358,"{""type"":""MultiPoint"",""coordinates"":[]}"
