type,lat,lon,activity_score,nightlights,ndbi,avg_nightlights,avg_ndbi,econ_intensity_pc1,coverage_ratio,cluster_enhanced,cluster_label
travel_agency,-1.9413265999999998,30.0442511,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
photo,-1.9412413999999996,30.044928299999995,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
photo,-1.9411890999999997,30.045042300000002,1,,,0.0,0.0,-0.7078393979599457,8.341041534996814,0,Peri-urban Emerging
clothes,-1.9411630999999998,30.0451195,1,,,0.0,0.0,-0.7078393979599457,8.341041534996814,0,Peri-urban Emerging
restaurant,-1.9416070999999997,30.0457395,1,,,0.0,0.0,-0.7078393979599457,8.341041534996814,0,Peri-urban Emerging
fuel,-1.9409768,30.0458205,1,24.17951672727273,0.0957608774583273,24.17951672727273,0.0957608774583273,1.6085632112642474,8.341041534996814,0,Peri-urban Emerging
bank,-1.9416926000000003,30.045450499999994,1,,,0.0,0.0,-0.7078393979599457,8.341041534996814,0,Peri-urban Emerging
mobile_phone,-1.9414103999999999,30.04475659999999,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
restaurant,-1.9413056,30.0448137,1,24.17951672727273,0.07412573036741821,24.17951672727273,0.07412573036741821,1.3711028164964578,14.482923782259697,2,Peri-urban Emerging
travel_agency,-1.9414916,30.0443392,1,24.17951672727273,0.07412573036741821,24.17951672727273,0.07412573036741821,1.3711028164964578,14.482923782259697,2,Peri-urban Emerging
travel_agency,-1.9414436000000002,30.0443173,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
travel_agency,-1.9413843999999998,30.0442847,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
restaurant,-1.9413093,30.044978599999997,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
electronics,-1.9412848,30.045037499999996,1,,,0.0,0.0,-0.7078393979599457,8.341041534996814,0,Peri-urban Emerging
bank,-1.9416407,30.045640299999995,1,24.17951672727273,0.0957608774583273,24.17951672727273,0.0957608774583273,1.6085632112642474,8.341041534996814,0,Peri-urban Emerging
restaurant,-1.9416677999999996,30.045574299999995,1,,,0.0,0.0,-0.7078393979599457,8.341041534996814,0,Peri-urban Emerging
mobile_phone,-1.9406766,30.044972999999995,1,24.17951672727273,0.07412573036741821,24.17951672727273,0.07412573036741821,1.3711028164964578,14.482923782259697,2,Peri-urban Emerging
mobile_phone,-1.9406047,30.044971399999998,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
jewelry,-1.9405284999999999,30.0449352,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
convenience,-1.9404822999999995,30.0448855,1,24.17951672727273,0.07412573036741821,24.17951672727273,0.07412573036741821,1.3711028164964578,14.482923782259697,2,Peri-urban Emerging
atm,-1.9417012,30.04566489999999,1,24.17951672727273,0.0957608774583273,24.17951672727273,0.0957608774583273,1.6085632112642474,8.341041534996814,0,Peri-urban Emerging
travel_agency,-1.9409226999999998,30.04520769999999,1,,,0.0,0.0,-0.7078393979599457,8.341041534996814,0,Peri-urban Emerging
travel_agency,-1.9408497000000002,30.045169800000004,1,,,0.0,0.0,-0.7078393979599457,8.341041534996814,0,Peri-urban Emerging
clothes,-1.9407745,30.045137699999994,1,24.17951672727273,0.0957608774583273,24.17951672727273,0.0957608774583273,1.6085632112642474,8.341041534996814,0,Peri-urban Emerging
clothes,-1.9408081999999998,30.045047600000004,1,,,0.0,0.0,-0.7078393979599457,8.341041534996814,0,Peri-urban Emerging
electronics,-1.9407453,30.045010799999993,1,,,0.0,0.0,-0.7078393979599457,8.341041534996814,0,Peri-urban Emerging
electronics,-1.9407065,30.0451093,1,24.17951672727273,0.0957608774583273,24.17951672727273,0.0957608774583273,1.6085632112642474,8.341041534996814,0,Peri-urban Emerging
mobile_phone,-1.9406630999999999,30.0449992,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
mobile_phone,-1.9405923,30.044994899999995,1,24.17951672727273,0.07412573036741821,24.17951672727273,0.07412573036741821,1.3711028164964578,14.482923782259697,2,Peri-urban Emerging
restaurant,-1.9401676999999995,30.0449574,1,24.17951672727273,0.07412573036741821,24.17951672727273,0.07412573036741821,1.3711028164964578,14.482923782259697,2,Peri-urban Emerging
mobile_phone,-1.9406111,30.044030299999996,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
bureau_de_change,-1.9407525,30.0440682,1,24.17951672727273,0.07412573036741821,24.17951672727273,0.07412573036741821,1.3711028164964578,14.482923782259697,2,Peri-urban Emerging
bureau_de_change,-1.9408037,30.044101199999997,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
travel_agency,-1.9408551000000003,30.044121,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
mobile_phone,-1.9405371999999999,30.0440109,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
cafe,-1.9407135999999996,30.044054799999998,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
convenience,-1.9406562,30.044032399999995,1,24.17951672727273,0.07412573036741821,24.17951672727273,0.07412573036741821,1.3711028164964578,14.482923782259697,2,Peri-urban Emerging
convenience,-1.9435583,30.0343048,1,4.378311545454545,-0.06869326517803634,4.378311545454545,-0.06869326517803634,-1.2326687804468939,2.397133375452344,1,Peri-urban Emerging
internet_cafe,-1.9403825999999997,30.0445994,1,,,0.0,0.0,-0.7078393979599457,14.482923782259697,2,Peri-urban Emerging
fuel,-1.9426259,30.041717,1,13.591652181818182,0.07412573036741821,13.591652181818182,0.07412573036741821,0.8170188457660563,14.482923782259697,2,Peri-urban Emerging
bar,-1.9477657,30.0273684,1,5.330083163636363,0.042899675903781846,5.330083163636363,0.042899675903781846,0.041947438174202475,2.2889502705958327,1,Peri-urban Emerging
bar,-1.9435765999999999,30.038109100000003,1,,,0.0,0.0,-0.7078393979599457,3.23676514308257,1,Peri-urban Emerging
fuel,-1.9492681000000003,30.022228500000004,1,,,0.0,0.0,-0.7078393979599457,17.699559697126254,2,Peri-urban Emerging
company,-1.93887,30.0546869,1,24.88285809090909,0.1411941106401455,24.88285809090909,0.1411941106401455,2.144030971314248,2.737815553105485,1,Peri-urban Emerging
place_of_worship,-1.9385668000000003,30.0572294,1,,,0.0,0.0,-0.7078393979599457,1.8505195997568122,1,Peri-urban Emerging
bar,-1.9365812999999992,30.062006400000005,1,21.14823881818182,0.07939691109469094,21.14823881818182,0.07939691109469094,1.2703248049399698,1.5472781173152639,1,Peri-urban Emerging
clinic,-1.9494581,30.080874499999997,1,,,0.0,0.0,-0.7078393979599457,3.3870788211497898,1,Peri-urban Emerging
government,-1.9392355000000001,30.0507983,1,,,0.0,0.0,-0.7078393979599457,2.737815553105485,1,Peri-urban Emerging
bar,-1.9602839,30.1113576,1,44.37281918181818,0.13531377282196366,44.37281918181818,0.13531377282196366,3.0994386359023034,1.260426796421408,1,Peri-urban Emerging
company,-1.9533093000000001,30.102895199999992,1,,,0.0,0.0,-0.7078393979599457,0.8862748121399016,1,Peri-urban Emerging
hairdresser,-1.9602252,30.1096036,1,44.37281918181818,0.15106027918560003,44.37281918181818,0.15106027918560003,3.2722672097784558,1.2696025095574208,1,Peri-urban Emerging
company,-1.9595415,30.1163487,1,43.61288427272728,-0.05767685399621814,43.61288427272728,-0.05767685399621814,0.9414668741198673,0.7677083228166823,1,Peri-urban Emerging
hairdresser,-1.9607117000000003,30.113955700000005,1,,,0.0,0.0,-0.7078393979599457,1.260426796421408,1,Peri-urban Emerging
guest_house,-1.9619625,30.110084099999998,1,,,0.0,0.0,-0.7078393979599457,1.260426796421408,1,Peri-urban Emerging
ngo,-1.9610722,30.1120029,1,44.37281918181818,0.13531377282196366,44.37281918181818,0.13531377282196366,3.0994386359023034,1.260426796421408,1,Peri-urban Emerging
hotel,-1.9526784999999995,30.0805076,1,21.680864272727273,0.042106821185600024,21.680864272727273,0.042106821185600024,0.8889141556380068,6.46816624720879,0,Peri-urban Emerging
restaurant,-1.949374,30.059814900000003,1,34.03195354545455,0.23161574336741822,34.03195354545455,0.23161574336741822,3.6152599692128042,1.6189806985460047,1,Peri-urban Emerging
guest_house,-1.9643551999999995,30.0648905,1,23.282265909090906,0.0004980452765091191,23.282265909090906,0.0004980452765091191,0.516034181381649,3.243854667717167,1,Peri-urban Emerging
bank,-1.9510888000000002,30.0618624,1,,,0.0,0.0,-0.7078393979599457,2.5738598029040247,1,Peri-urban Emerging
government,-1.956579,30.063613200000002,1,,,0.0,0.0,-0.7078393979599457,3.0176304551107282,1,Peri-urban Emerging
atm,-1.9582489999999995,30.063285100000005,1,,,0.0,0.0,-0.7078393979599457,3.0176304551107282,1,Peri-urban Emerging
marketplace,-1.960392,30.093524299999995,1,37.58150263636364,-0.08211048772349089,37.58150263636364,-0.08211048772349089,0.35765701829805174,1.2793701882840625,1,Peri-urban Emerging
hostel,-1.9516949999999997,30.0809181,1,,,0.0,0.0,-0.7078393979599457,6.46816624720879,0,Peri-urban Emerging
ngo,-1.9642251000000002,30.051955799999998,1,,,0.0,0.0,-0.7078393979599457,2.4247712669191133,1,Peri-urban Emerging
restaurant,-1.8066736999999997,30.179627700000005,1,,,0.0,0.0,-0.7078393979599457,3.6082438586259706,1,Peri-urban Emerging
resort,-1.8064009000000003,30.1793326,1,0.44814005272727275,0.028238744549236392,0.44814005272727275,0.028238744549236392,-0.37444798926377043,3.6082438586259706,1,Peri-urban Emerging
restaurant,-1.960852,30.095218600000003,1,37.58150263636364,-0.0637817595416727,37.58150263636364,-0.0637817595416727,0.5588272258015115,5.04745890020339,0,Peri-urban Emerging
cafe,-1.9641487000000002,30.0600311,1,,,0.0,0.0,-0.7078393979599457,3.243854667717167,1,Peri-urban Emerging
museum,-1.9523150999999996,30.098985399999997,1,,,0.0,0.0,-0.7078393979599457,1.4964306810309498,1,Peri-urban Emerging
motel,-1.9780422000000002,30.095430800000003,1,,,0.0,0.0,-0.7078393979599457,1.6829496909261144,1,Peri-urban Emerging
restaurant,-1.9742532,30.04752909999999,1,13.633430636363636,0.12129165064014548,13.633430636363636,0.12129165064014548,1.3368831199749223,0.8233527006354922,1,Peri-urban Emerging
bank,-1.949161,30.059817000000002,1,,,0.0,0.0,-0.7078393979599457,1.6189806985460047,1,Peri-urban Emerging
artwork,-1.9421698,30.0908089,1,24.147795181818182,0.06272158864014549,24.147795181818182,0.06272158864014549,1.244274584533979,1.451893347973714,1,Peri-urban Emerging
diplomatic,-1.9299885000000003,30.1107103,1,18.57225981818182,0.15863840518560002,18.57225981818182,0.15863840518560002,2.005247785117394,0.6769872885076134,1,Peri-urban Emerging
diplomatic,-1.9340240999999996,30.095624699999995,1,,,0.0,0.0,-0.7078393979599457,0.8662264045372687,1,Peri-urban Emerging
diplomatic,-1.9516455000000001,30.093057299999998,1,,,0.0,0.0,-0.7078393979599457,0.45047957507594366,1,Peri-urban Emerging
school,-1.9545041999999997,30.060087199999998,1,,,0.0,0.0,-0.7078393979599457,2.5738598029040247,1,Peri-urban Emerging
clinic,-1.9519193,30.062957800000003,1,47.12303636363636,-0.04523524482621815,47.12303636363636,-0.04523524482621815,1.2617151898734231,2.5738598029040247,1,Peri-urban Emerging
butcher,-1.9417323,30.047839500000002,1,,,0.0,0.0,-0.7078393979599457,8.341041534996814,0,Peri-urban Emerging
restaurant,-1.9594743,30.083706199999998,1,,,0.0,0.0,-0.7078393979599457,1.7521117393479926,1,Peri-urban Emerging
restaurant,-1.9598403,30.082933100000005,1,23.68796472727273,-0.0028127858234908805,23.68796472727273,-0.0028127858234908805,0.5009265918835226,1.7521117393479926,1,Peri-urban Emerging
place_of_worship,-1.9537034000000002,30.05954849999999,1,,,0.0,0.0,-0.7078393979599457,1.5748247285184485,1,Peri-urban Emerging
scrap_yard,-1.9609415,30.0820311,1,17.065216727272727,-0.034905951723490876,17.065216727272727,-0.034905951723490876,-0.1978991938207178,1.5915137496664427,1,Peri-urban Emerging
restaurant,-1.9522266999999998,30.081810800000003,1,,,0.0,0.0,-0.7078393979599457,6.46816624720879,0,Peri-urban Emerging
hotel,-1.9509077,30.082491199999996,1,,,0.0,0.0,-0.7078393979599457,6.46816624720879,0,Peri-urban Emerging
motel,-1.9382855,30.0524651,1,18.272523454545453,0.1411941106401455,18.272523454545453,0.1411941106401455,1.7980990369332503,2.737815553105485,1,Peri-urban Emerging
company,-1.9459647000000002,30.06796,1,,,0.0,0.0,-0.7078393979599457,1.1359435234790578,1,Peri-urban Emerging
attraction,-1.9416545999999995,30.090894599999995,1,,,0.0,0.0,-0.7078393979599457,1.451893347973714,1,Peri-urban Emerging
guest_house,-1.9414818000000003,30.0916125,1,,,0.0,0.0,-0.7078393979599457,1.451893347973714,1,Peri-urban Emerging
bar,-1.9969526,30.119293999999996,1,,,0.0,0.0,-0.7078393979599457,2.689882295640903,1,Peri-urban Emerging
cafe,-1.9416897000000002,30.0908973,1,,,0.0,0.0,-0.7078393979599457,1.451893347973714,1,Peri-urban Emerging
company,-1.9391394999999998,30.0915033,1,,,0.0,0.0,-0.7078393979599457,2.417444774515643,1,Peri-urban Emerging
hotel,-1.9242665000000003,30.096180799999992,1,19.562297363636365,0.027734610612872756,19.562297363636365,0.027734610612872756,0.6203005968627466,1.1092516573887063,1,Peri-urban Emerging
restaurant,-1.9755604,30.108285199999997,1,,,0.0,0.0,-0.7078393979599457,1.3692498969746025,1,Peri-urban Emerging
company,-1.9509476,30.0622326,1,47.12303636363636,-0.04523524482621815,47.12303636363636,-0.04523524482621815,1.2617151898734231,2.5738598029040247,1,Peri-urban Emerging
place_of_worship,-1.9505037999999992,30.0629013,1,47.12303636363636,-0.04523524482621815,47.12303636363636,-0.04523524482621815,1.2617151898734231,2.5738598029040247,1,Peri-urban Emerging
guest_house,-1.9339123000000003,30.113664100000005,1,,,0.0,0.0,-0.7078393979599457,3.03697898132426,1,Peri-urban Emerging
government,-1.9413272999999995,30.081313599999994,1,22.924781363636363,-0.028156690178036337,22.924781363636363,-0.028156690178036337,0.1828211733766028,2.161089548492935,1,Peri-urban Emerging
cafe,-1.9557697999999997,30.065940799999993,1,,,0.0,0.0,-0.7078393979599457,1.7198514196213854,1,Peri-urban Emerging
horse_riding,-1.9852735,30.0286613,1,1.6253198236363637,-0.18737705390530907,1.6253198236363637,-0.18737705390530907,-2.679373279062244,4.146267202953776,1,Peri-urban Emerging
government,-1.9461532999999998,30.0597321,1,,,0.0,0.0,-0.7078393979599457,1.6189806985460047,1,Peri-urban Emerging
hotel,-1.9476719000000002,30.0637666,1,,,0.0,0.0,-0.7078393979599457,12.081070596390873,2,Peri-urban Emerging
hotel,-1.9539086,30.11096879999999,1,38.33654645454545,0.041012355712872754,38.33654645454545,0.041012355712872754,1.7485265691889118,0.018498861285700042,1,Peri-urban Emerging
restaurant,-1.9308359,30.063823600000003,1,15.990517363636364,0.03309746396741821,15.990517363636364,0.03309746396741821,0.49224320706478464,9.135464418425498,0,Peri-urban Emerging
gift,-1.9508772,30.062982000000005,1,47.12303636363636,-0.04523524482621815,47.12303636363636,-0.04523524482621815,1.2617151898734231,2.5738598029040247,1,Peri-urban Emerging
pharmacy,-1.9450002,30.058148700000004,1,43.28970181818182,0.23161574336741822,43.28970181818182,0.23161574336741822,4.09973631483978,1.6189806985460047,1,Peri-urban Emerging
apartment,-1.9730746,30.125762099999992,1,15.311560636363636,0.18096672427650914,15.311560636363636,0.18096672427650914,2.0796773507970885,3.3769376029701887,1,Peri-urban Emerging
restaurant,-1.9424688000000003,30.061417,1,35.631873999999996,0.25806106791287275,35.631873999999996,0.25806106791287275,3.9892423334673786,0.525602848216673,1,Peri-urban Emerging
bar,-1.9656686000000003,30.059581000000005,1,22.45738640909091,0.18409794700378185,22.45738640909091,0.18409794700378185,2.487999889895554,1.99132646971167,1,Peri-urban Emerging
community_centre,-1.9419968,30.078679899999997,1,,,0.0,0.0,-0.7078393979599457,2.8377923461323094,1,Peri-urban Emerging
ice_cream,-1.9435132,30.059017299999994,1,,,0.0,0.0,-0.7078393979599457,3.025242108740573,1,Peri-urban Emerging
hotel,-1.9230629,30.093378099999995,1,22.23166190909091,0.09981206661287277,22.23166190909091,0.09981206661287277,1.551092646948954,1.0001128391354877,1,Peri-urban Emerging
guest_house,-1.9608558000000003,30.1055865,1,,,0.0,0.0,-0.7078393979599457,1.2696025095574208,1,Peri-urban Emerging
car,-1.9561361999999998,30.160073599999997,1,,,0.0,0.0,-0.7078393979599457,1.5975308661006027,1,Peri-urban Emerging
apartment,-1.9794664,30.134899199999992,1,11.52235880909091,0.05398823546210915,11.52235880909091,0.05398823546210915,0.4877059680672636,1.8086385317956166,1,Peri-urban Emerging
car_repair,-1.9481399,30.119380699999997,1,,,0.0,0.0,-0.7078393979599457,7.829850228190552,0,Peri-urban Emerging
electronics,-1.9555293999999994,30.158929199999992,1,,,0.0,0.0,-0.7078393979599457,0.7517536040031588,1,Peri-urban Emerging
police,-1.9534651000000003,30.1529498,1,,,0.0,0.0,-0.7078393979599457,0.7990217174685814,1,Peri-urban Emerging
government,-1.9584961,30.0880621,1,28.986862545454542,-0.08477510817803634,28.986862545454542,-0.08477510817803634,-0.12136357424709192,0.20743914286481388,1,Peri-urban Emerging
fuel,-1.9750461000000001,30.1351975,1,,,0.0,0.0,-0.7078393979599457,0.39840403662696333,1,Peri-urban Emerging
school,-1.9453963999999997,30.142730199999995,1,,,0.0,0.0,-0.7078393979599457,2.1146014342496775,1,Peri-urban Emerging
government,-1.9377814,30.0795651,1,28.630202545454548,0.09969163618560004,28.630202545454548,0.09969163618560004,1.8846191753379842,2.6656880525046898,1,Peri-urban Emerging
hotel,-1.9112091,30.083610500000002,1,,,0.0,0.0,-0.7078393979599457,1.5025104119583452,1,Peri-urban Emerging
hotel,-1.9112107,30.083591899999995,1,9.661666790909091,0.053685587640145485,9.661666790909091,0.053685587640145485,0.3870104960464862,1.5025104119583452,1,Peri-urban Emerging
fitness_centre,-1.9622625999999999,30.1009953,1,,,0.0,0.0,-0.7078393979599457,1.4270227508255542,1,Peri-urban Emerging
apartment,-1.9766495,30.0424223,1,16.406196272727275,0.09950229882196365,16.406196272727275,0.09950229882196365,1.2428345541237034,2.467623364017314,1,Peri-urban Emerging
diplomatic,-1.9379290999999996,30.100991300000004,1,,,0.0,0.0,-0.7078393979599457,2.361813415653147,1,Peri-urban Emerging
motel,-1.9407315000000003,30.062130399999997,1,,,0.0,0.0,-0.7078393979599457,0.525602848216673,1,Peri-urban Emerging
fast_food,-1.9772144000000003,30.085161899999992,1,,,0.0,0.0,-0.7078393979599457,5.759875148846972,0,Peri-urban Emerging
hotel,-1.9225666000000006,30.099786700000003,1,,,0.0,0.0,-0.7078393979599457,1.1092516573887063,1,Peri-urban Emerging
government,-1.9775524,30.084858299999997,1,,,0.0,0.0,-0.7078393979599457,1.0447153792079322,1,Peri-urban Emerging
restaurant,-1.942748,30.0608083,1,35.631873999999996,0.25806106791287275,35.631873999999996,0.25806106791287275,3.9892423334673786,0.525602848216673,1,Peri-urban Emerging
government,-1.9491135000000002,30.1165807,1,,,0.0,0.0,-0.7078393979599457,7.829850228190552,0,Peri-urban Emerging
government,-1.9489216,30.1170551,1,29.824103545454545,-0.0256030003416727,29.824103545454545,-0.0256030003416727,0.5719048755099077,7.829850228190552,0,Peri-urban Emerging
government,-1.9490951999999997,30.117195700000003,1,,,0.0,0.0,-0.7078393979599457,7.829850228190552,0,Peri-urban Emerging
parking_space,-1.9605569999999999,30.061521199999998,1,,,0.0,0.0,-0.7078393979599457,3.243854667717167,1,Peri-urban Emerging
government,-1.9564397,30.06351799999999,1,39.91460927272727,-0.09918698545076361,39.91460927272727,-0.09918698545076361,0.29232699025494746,3.0176304551107282,1,Peri-urban Emerging
restaurant,-1.9358987999999997,30.0846998,1,,,0.0,0.0,-0.7078393979599457,0.9171784701739437,1,Peri-urban Emerging
bank,-1.9240183000000002,30.0707225,1,,,0.0,0.0,-0.7078393979599457,3.6102281385929076,1,Peri-urban Emerging
school,-1.9562562,30.139645000000005,1,14.709423636363637,0.10766903979469093,14.709423636363637,0.10766903979469093,1.243674587872827,0.461381349889824,1,Peri-urban Emerging
school,-1.9564234,30.139643600000003,1,14.709423636363637,0.10766903979469093,14.709423636363637,0.10766903979469093,1.243674587872827,0.461381349889824,1,Peri-urban Emerging
atm,-1.9473873000000002,30.0928954,1,,,0.0,0.0,-0.7078393979599457,3.3426708454407814,1,Peri-urban Emerging
fast_food,-1.9808261999999996,30.1035186,1,,,0.0,0.0,-0.7078393979599457,3.646867512617059,1,Peri-urban Emerging
cafe,-1.9736590999999999,30.0769615,1,,,0.0,0.0,-0.7078393979599457,3.874472883819893,1,Peri-urban Emerging
place_of_worship,-1.9423895999999998,30.078746900000002,1,,,0.0,0.0,-0.7078393979599457,2.8377923461323094,1,Peri-urban Emerging
department_store,-1.924595,30.070126600000002,1,,,0.0,0.0,-0.7078393979599457,3.6102281385929076,1,Peri-urban Emerging
company,-1.925273,30.070449799999995,1,17.219684545454545,0.07393136554923639,17.219684545454545,0.07393136554923639,1.004747696197596,2.2441487103731874,1,Peri-urban Emerging
company,-1.927916,30.069046200000003,1,17.219684545454545,-0.2086548572689454,17.219684545454545,-0.2086548572689454,-2.096827520480274,14.086259004502796,2,Peri-urban Emerging
college,-1.9963069,30.1177026,1,11.684816518181817,0.10047646273105458,11.684816518181817,0.10047646273105458,1.0064474874600133,2.689882295640903,1,Peri-urban Emerging
food,-1.9340678999999998,30.0802501,1,,,0.0,0.0,-0.7078393979599457,3.5411957637747,1,Peri-urban Emerging
company,-1.9696783999999998,30.092983700000005,1,,,0.0,0.0,-0.7078393979599457,1.2625267334657024,1,Peri-urban Emerging
hotel,-1.9489465999999995,30.0690638,1,37.27007954545454,0.13246626218560004,37.27007954545454,0.13246626218560004,2.6964848122361276,1.1359435234790578,1,Peri-urban Emerging
supermarket,-1.9433162,30.058761599999993,1,,,0.0,0.0,-0.7078393979599457,3.025242108740573,1,Peri-urban Emerging
hotel,-1.9437852999999998,30.0581957,1,,,0.0,0.0,-0.7078393979599457,3.025242108740573,1,Peri-urban Emerging
cafe,-1.9472358000000003,30.059626900000005,1,43.28970181818182,0.23161574336741822,43.28970181818182,0.23161574336741822,4.09973631483978,1.6189806985460047,1,Peri-urban Emerging
bank,-1.9469732000000002,30.057362499999993,1,,,0.0,0.0,-0.7078393979599457,1.6189806985460047,1,Peri-urban Emerging
supermarket,-1.9459248,30.0566934,1,43.28970181818182,0.23161574336741822,43.28970181818182,0.23161574336741822,4.09973631483978,1.6189806985460047,1,Peri-urban Emerging
cafe,-1.9325187,30.0722829,1,20.91449181818182,0.05495020840378184,20.91449181818182,0.05495020840378184,0.9897732383954873,4.92014399744014,0,Peri-urban Emerging
atm,-1.9472172999999995,30.059946399999994,1,,,0.0,0.0,-0.7078393979599457,1.6189806985460047,1,Peri-urban Emerging
bicycle,-1.9503044999999997,30.059982899999998,1,,,0.0,0.0,-0.7078393979599457,1.5748247285184485,1,Peri-urban Emerging
restaurant,-1.9528934000000002,30.092900600000004,1,,,0.0,0.0,-0.7078393979599457,0.45047957507594366,1,Peri-urban Emerging
mobile_phone,-1.9528866,30.092046699999994,1,,,0.0,0.0,-0.7078393979599457,0.45047957507594366,1,Peri-urban Emerging
restaurant,-1.9528556999999998,30.092090199999994,1,,,0.0,0.0,-0.7078393979599457,0.45047957507594366,1,Peri-urban Emerging
cafe,-1.9263554999999999,30.091435599999997,1,,,0.0,0.0,-0.7078393979599457,0.7598142995432517,1,Peri-urban Emerging
restaurant,-1.9527305999999998,30.0919645,1,,,0.0,0.0,-0.7078393979599457,0.45047957507594366,1,Peri-urban Emerging
company,-1.9732853000000001,30.0820364,1,,,0.0,0.0,-0.7078393979599457,0.5884262263630697,1,Peri-urban Emerging
company,-1.9443947,30.092964200000004,1,25.801028454545452,0.06272158864014549,25.801028454545452,0.06272158864014549,1.3307915637004346,1.451893347973714,1,Peri-urban Emerging
seafood,-1.9733422999999997,30.0550383,1,,,0.0,0.0,-0.7078393979599457,2.8870472601863164,1,Peri-urban Emerging
fast_food,-1.9730597,30.055091400000002,1,,,0.0,0.0,-0.7078393979599457,2.8870472601863164,1,Peri-urban Emerging
hotel,-1.9510943,30.0992724,1,31.58779927272727,-0.043927082241672695,31.58779927272727,-0.043927082241672695,0.4630833628000311,1.4964306810309498,1,Peri-urban Emerging
marketplace,-1.9503438,30.097657699999992,1,31.58779927272727,-0.043927082241672695,31.58779927272727,-0.043927082241672695,0.4630833628000311,1.4964306810309498,1,Peri-urban Emerging
restaurant,-1.9434823,30.099766000000002,1,,,0.0,0.0,-0.7078393979599457,0.870015343984902,1,Peri-urban Emerging
restaurant,-1.9435307999999998,30.099733999999994,1,,,0.0,0.0,-0.7078393979599457,0.870015343984902,1,Peri-urban Emerging
restaurant,-1.9330462999999998,30.098555599999997,1,,,0.0,0.0,-0.7078393979599457,0.8662264045372687,1,Peri-urban Emerging
beverages,-1.936414,30.099363499999995,1,20.682478545454547,-0.06232168908712725,20.682478545454547,-0.06232168908712725,-0.309506990602525,4.345907055964214,1,Peri-urban Emerging
parking_space,-1.936324099999999,30.099432000000004,1,20.682478545454547,-0.06232168908712725,20.682478545454547,-0.06232168908712725,-0.309506990602525,4.345907055964214,1,Peri-urban Emerging
cafe,-1.9347796,30.0788009,1,28.630202545454548,0.09057094654923639,28.630202545454548,0.09057094654923639,1.7845134283095554,1.500561155590182,1,Peri-urban Emerging
ngo,-1.9409245999999996,30.081183099999993,1,,,0.0,0.0,-0.7078393979599457,2.161089548492935,1,Peri-urban Emerging
pharmacy,-1.9387312999999997,30.077519099999996,1,,,0.0,0.0,-0.7078393979599457,2.6656880525046898,1,Peri-urban Emerging
supermarket,-1.9389565999999996,30.077348599999997,1,,,0.0,0.0,-0.7078393979599457,2.6656880525046898,1,Peri-urban Emerging
parking_space,-1.9390005999999997,30.0774182,1,,,0.0,0.0,-0.7078393979599457,2.6656880525046898,1,Peri-urban Emerging
clinic,-1.9457687999999995,30.0882663,1,22.158777454545454,-0.0003877464325817886,22.158777454545454,-0.0003877464325817886,0.4475176361677243,7.332114585817937,0,Peri-urban Emerging
hotel,-1.9463094999999997,30.062654100000003,1,,,0.0,0.0,-0.7078393979599457,12.081070596390873,2,Peri-urban Emerging
travel_agency,-1.9451218999999997,30.061420299999998,1,,,0.0,0.0,-0.7078393979599457,12.081070596390873,2,Peri-urban Emerging
mobile_phone,-1.9453123,30.061187,1,49.08573209090909,-0.20194348845076363,49.08573209090909,-0.20194348845076363,-0.3555521728368423,12.081070596390873,2,Peri-urban Emerging
atm,-1.9459047000000003,30.061436399999995,1,,,0.0,0.0,-0.7078393979599457,12.081070596390873,2,Peri-urban Emerging
nightclub,-1.9526442,30.081362399999993,1,,,0.0,0.0,-0.7078393979599457,6.46816624720879,0,Peri-urban Emerging
fitness_centre,-1.9525792000000002,30.081392500000003,1,,,0.0,0.0,-0.7078393979599457,6.46816624720879,0,Peri-urban Emerging
motorcycle,-1.9602442999999998,30.110759499999997,1,,,0.0,0.0,-0.7078393979599457,1.260426796421408,1,Peri-urban Emerging
hospital,-1.9521936,30.0920417,1,54.77353599999999,0.2190722242765091,54.77353599999999,0.2190722242765091,4.563034536438703,0.45047957507594366,1,Peri-urban Emerging
supermarket,-1.9493571999999997,30.081003000000003,1,,,0.0,0.0,-0.7078393979599457,3.3870788211497898,1,Peri-urban Emerging
